Vp,Vg,Ia
296.361,-10.0,12.9044
297.388,-10.0,13.0464
297.735,-10.0,13.0926
298.358,-10.0,13.174
298.684,-10.0,13.2163
298.82,-10.0,13.234
299.172,-10.0,13.2794
299.675,-10.0,13.3446
299.73,-10.0,13.3517
299.798,-10.0,13.3605
300.276,-10.0,13.423
300.829,-10.0,13.4963
301.461,-10.0,13.582
302.896,-10.0,13.7849
302.963,-10.0,13.7947
303.027,-10.0,13.8039
303.845,-10.0,13.922
304.724,-10.0,14.0466
304.984,-10.0,14.0823
305.196,-10.0,14.1109
305.278,-10.0,14.1218
306.118,-10.0,14.229
306.798,-10.0,14.3132
307.209,-10.0,14.365
307.279,-10.0,14.3739
308.437,-10.0,14.5322
308.707,-10.0,14.5724
309.022,-10.0,14.6209
310.631,-10.0,14.8849
311.405,-10.0,15.0152
311.786,-10.0,15.0783
312.132,-10.0,15.1347
312.165,-10.0,15.14
312.614,-10.0,15.2101
313.376,-10.0,15.3168
313.595,-10.0,15.3445
315.099,-10.0,15.525
315.657,-10.0,15.5969
315.674,-10.0,15.5992
315.739,-10.0,15.6078
316.266,-10.0,15.6794
316.619,-10.0,15.7287
317.103,-10.0,15.7971
317.166,-10.0,15.806
317.468,-10.0,15.8492
319.561,-10.0,16.1541
319.828,-10.0,16.1933
320.1,-10.0,16.2333
320.804,-10.0,16.3366
321.593,-10.0,16.4514
321.605,-10.0,16.4531
322.119,-10.0,16.5277
323.095,-10.0,16.6697
323.235,-10.0,16.6903
323.793,-10.0,16.7738
323.872,-10.0,16.7858
324.236,-10.0,16.8425
324.497,-10.0,16.884
324.588,-10.0,16.8988
325.83,-10.0,17.1075
325.978,-10.0,17.1327
327.457,-10.0,17.3824
327.879,-10.0,17.4525
328.459,-10.0,17.5482
328.927,-10.0,17.6246
329.234,-10.0,17.6744
329.234,-10.0,17.6744
330.908,-10.0,17.9398
331.035,-10.0,17.9595
333.08,-10.0,18.2625
333.306,-10.0,18.2937
333.353,-10.0,18.3002
335.163,-10.0,18.5317
335.259,-10.0,18.5434
335.479,-10.0,18.57
336.017,-10.0,18.6351
336.364,-10.0,18.6779
336.566,-10.0,18.7036
337.218,-10.0,18.7911
337.237,-10.0,18.7938
337.661,-10.0,18.8565
339.574,-10.0,19.1902
340.228,-10.0,19.3208
340.374,-10.0,19.3508
341.247,-10.0,19.5346
341.415,-10.0,19.5694
341.728,-10.0,19.6326
342.077,-10.0,19.6986
342.739,-10.0,19.81
342.96,-10.0,19.8435
343.1,-10.0,19.864
343.792,-10.0,19.9605
344.377,-10.0,20.0393
345.814,-10.0,20.2427
345.914,-10.0,20.2583
345.956,-10.0,20.2649
347.029,-10.0,20.4509
347.323,-10.0,20.5054
347.492,-10.0,20.5369
348.92,-10.0,20.7879
349.001,-10.0,20.8006
349.688,-10.0,20.904
350.515,-10.0,21.0213
351.032,-10.0,21.0938
351.427,-10.0,21.1499
351.47,-10.0,21.1562
352.395,-10.0,21.298
352.952,-10.0,21.3985
353.279,-10.0,21.4645
353.628,-10.0,21.5397
353.81,-10.0,21.5798
354.361,-10.0,21.6985
354.718,-10.0,21.77
356.04,-10.0,21.999
357.938,-10.0,22.2929
358.23,-10.0,22.3373
358.802,-10.0,22.4247
359.605,-10.0,22.5475
359.699,-10.0,22.5618
359.953,-10.0,22.6008
360.282,-10.0,22.6511
360.854,-10.0,22.7388
361.085,-10.0,22.7743
361.328,-10.0,22.8116
159.833,-12.0,0.1684
160.385,-12.0,0.1784
160.562,-12.0,0.1816
160.577,-12.0,0.1819
161.086,-12.0,0.1912
161.562,-12.0,0.1998
163.104,-12.0,0.2274
163.321,-12.0,0.2312
164.506,-12.0,0.2518
165.326,-12.0,0.2657
165.681,-12.0,0.2715
167.117,-12.0,0.2941
167.338,-12.0,0.2973
167.761,-12.0,0.3034
168.332,-12.0,0.3112
168.475,-12.0,0.313
170.189,-12.0,0.3353
170.465,-12.0,0.3392
171.269,-12.0,0.3516
171.767,-12.0,0.3605
172.534,-12.0,0.3763
173.185,-12.0,0.3919
173.592,-12.0,0.4027
173.813,-12.0,0.4089
174.877,-12.0,0.4413
175.184,-12.0,0.4513
175.248,-12.0,0.4534
176.004,-12.0,0.4791
176.567,-12.0,0.4987
178.402,-12.0,0.565
179.154,-12.0,0.5924
179.283,-12.0,0.5971
179.441,-12.0,0.6029
179.717,-12.0,0.6129
180.426,-12.0,0.6384
180.822,-12.0,0.6525
181.62,-12.0,0.6801
182.335,-12.0,0.704
182.975,-12.0,0.7246
183.34,-12.0,0.736
184.285,-12.0,0.7646
184.515,-12.0,0.7713
184.639,-12.0,0.7749
185.73,-12.0,0.8055
186.719,-12.0,0.8317
187.042,-12.0,0.84
187.634,-12.0,0.8549
188.102,-12.0,0.8664
188.199,-12.0,0.8688
188.719,-12.0,0.8814
188.877,-12.0,0.8852
189.731,-12.0,0.9058
190.512,-12.0,0.9247
190.634,-12.0,0.9277
191.841,-12.0,0.9582
192.269,-12.0,0.9695
192.835,-12.0,0.9849
193.347,-12.0,0.9991
193.371,-12.0,0.9998
194.014,-12.0,1.0181
194.631,-12.0,1.0361
194.804,-12.0,1.0412
196.209,-12.0,1.0836
196.251,-12.0,1.0849
196.313,-12.0,1.0868
197.941,-12.0,1.1379
197.993,-12.0,1.1395
198.631,-12.0,1.1601
199.225,-12.0,1.1795
199.361,-12.0,1.1839
199.707,-12.0,1.1954
200.864,-12.0,1.2345
201.348,-12.0,1.2513
201.794,-12.0,1.267
202.3,-12.0,1.2853
203.178,-12.0,1.318
204.114,-12.0,1.3545
204.271,-12.0,1.3609
204.921,-12.0,1.3877
206.193,-12.0,1.4438
206.198,-12.0,1.444
206.529,-12.0,1.4595
206.779,-12.0,1.4715
207.802,-12.0,1.5225
208.36,-12.0,1.5516
209.246,-12.0,1.5992
209.961,-12.0,1.6384
210.066,-12.0,1.6442
210.295,-12.0,1.6569
211.374,-12.0,1.7165
212.245,-12.0,1.7636
212.288,-12.0,1.7658
212.763,-12.0,1.7905
213.353,-12.0,1.8199
213.421,-12.0,1.8232
214.075,-12.0,1.854
214.126,-12.0,1.8564
214.875,-12.0,1.8899
216.407,-12.0,1.9563
216.986,-12.0,1.9816
217.084,-12.0,1.986
217.176,-12.0,1.9901
217.353,-12.0,1.998
218.013,-12.0,2.028
219.148,-12.0,2.0822
219.668,-12.0,2.1079
220.155,-12.0,2.1326
220.384,-12.0,2.1444
221.664,-12.0,2.2122
221.705,-12.0,2.2145
221.84,-12.0,2.2218
221.853,-12.0,2.2226
222.33,-12.0,2.249
222.776,-12.0,2.2743
223.611,-12.0,2.323
224.281,-12.0,2.3637
224.546,-12.0,2.3803
225.555,-12.0,2.4459
226.099,-12.0,2.4828
227.28,-12.0,2.5657
227.721,-12.0,2.5973
228.433,-12.0,2.6488
228.555,-12.0,2.6576
228.692,-12.0,2.6675
230.443,-12.0,2.7922
231.29,-12.0,2.8504
232.001,-12.0,2.8984
232.281,-12.0,2.9171
232.333,-12.0,2.9206
232.626,-12.0,2.9401
232.728,-12.0,2.9469
233.742,-12.0,3.0139
234.795,-12.0,3.0833
235.922,-12.0,3.1582
236.467,-12.0,3.1949
236.852,-12.0,3.2211
236.903,-12.0,3.2245
237.558,-12.0,3.2699
239.176,-12.0,3.385
239.843,-12.0,3.4331
239.949,-12.0,3.4407
240.729,-12.0,3.4967
241.189,-12.0,3.5294
241.495,-12.0,3.5509
241.754,-12.0,3.5689
241.848,-12.0,3.5755
242.064,-12.0,3.5904
242.066,-12.0,3.5905
243.049,-12.0,3.6572
243.864,-12.0,3.7122
244.053,-12.0,3.7251
245.104,-12.0,3.7979
245.747,-12.0,3.8443
246.246,-12.0,3.8818
247.179,-12.0,3.9575
247.494,-12.0,3.9855
247.559,-12.0,3.9915
247.942,-12.0,4.028
249.273,-12.0,4.1747
249.652,-12.0,4.2205
250.418,-12.0,4.3115
250.578,-12.0,4.3291
250.792,-12.0,4.351
250.867,-12.0,4.3582
251.331,-12.0,4.3974
252.202,-12.0,4.457
253.292,-12.0,4.5303
253.318,-12.0,4.5322
253.502,-12.0,4.5454
254.195,-12.0,4.5978
254.296,-12.0,4.6058
255.535,-12.0,4.7083
255.824,-12.0,4.7332
255.928,-12.0,4.7421
256.071,-12.0,4.7545
256.383,-12.0,4.7819
258.291,-12.0,4.9531
259.144,-12.0,5.0312
259.28,-12.0,5.0438
259.424,-12.0,5.0571
259.461,-12.0,5.0605
260.749,-12.0,5.18
260.97,-12.0,5.2006
261.971,-12.0,5.294
262.058,-12.0,5.3021
262.112,-12.0,5.307
262.134,-12.0,5.3091
262.669,-12.0,5.3588
263.369,-12.0,5.4233
263.926,-12.0,5.4739
265.122,-12.0,5.5797
265.157,-12.0,5.5828
265.699,-12.0,5.6293
265.804,-12.0,5.6382
266.538,-12.0,5.7
267.05,-12.0,5.7428
267.102,-12.0,5.7471
267.574,-12.0,5.7866
268.28,-12.0,5.8457
268.327,-12.0,5.8497
270.988,-12.0,6.0855
271.05,-12.0,6.0914
271.071,-12.0,6.0935
271.278,-12.0,6.114
272.049,-12.0,6.1962
272.174,-12.0,6.2104
273.02,-12.0,6.3138
274.052,-12.0,6.4396
274.339,-12.0,6.4715
274.534,-12.0,6.4922
274.683,-12.0,6.5077
275.304,-12.0,6.5688
276.342,-12.0,6.6651
277.182,-12.0,6.7409
277.569,-12.0,6.7758
277.99,-12.0,6.8139
278.654,-12.0,6.8748
278.962,-12.0,6.9037
279.368,-12.0,6.9426
279.588,-12.0,6.9641
280.183,-12.0,7.0244
280.975,-12.0,7.1085
281.055,-12.0,7.1171
282.206,-12.0,7.244
282.48,-12.0,7.2742
282.492,-12.0,7.2754
282.811,-12.0,7.3101
283.393,-12.0,7.3718
283.98,-12.0,7.4316
285.515,-12.0,7.5842
285.779,-12.0,7.6109
286.454,-12.0,7.681
286.948,-12.0,7.7349
287.269,-12.0,7.7715
287.527,-12.0,7.802
287.588,-12.0,7.8095
288.075,-12.0,7.8709
288.788,-12.0,7.9668
289.227,-12.0,8.0277
289.588,-12.0,8.0775
290.906,-12.0,8.2458
291.231,-12.0,8.2813
291.904,-12.0,8.3456
292.059,-12.0,8.3592
292.119,-12.0,8.3643
292.685,-12.0,8.4111
292.963,-12.0,8.4335
294.215,-12.0,8.5396
294.414,-12.0,8.5587
294.601,-12.0,8.5774
295.039,-12.0,8.6254
295.365,-12.0,8.6658
295.857,-12.0,8.7331
296.361,-12.0,8.8079
297.388,-12.0,8.9649
297.735,-12.0,9.0157
298.358,-12.0,9.1
298.684,-12.0,9.1398
298.82,-12.0,9.1554
299.172,-12.0,9.1934
299.675,-12.0,9.243
299.73,-12.0,9.2481
299.798,-12.0,9.2545
300.276,-12.0,9.2976
300.829,-12.0,9.3457
301.461,-12.0,9.4005
302.896,-12.0,9.5401
302.963,-12.0,9.5477
303.027,-12.0,9.555
303.845,-12.0,9.6594
304.724,-12.0,9.7872
304.984,-12.0,9.8262
305.196,-12.0,9.8582
305.278,-12.0,9.8705
306.118,-12.0,9.9941
306.798,-12.0,10.0886
307.209,-12.0,10.1428
307.279,-12.0,10.1518
308.437,-12.0,10.2939
308.707,-12.0,10.3256
309.022,-12.0,10.362
310.631,-12.0,10.542
311.405,-12.0,10.6264
311.786,-12.0,10.6675
312.132,-12.0,10.7049
312.165,-12.0,10.7085
312.614,-12.0,10.757
313.376,-12.0,10.8398
313.595,-12.0,10.8639
315.099,-12.0,11.0363
315.657,-12.0,11.1045
315.674,-12.0,11.1066
315.739,-12.0,11.1147
316.266,-12.0,11.1815
316.619,-12.0,11.2272
317.103,-12.0,11.2903
317.166,-12.0,11.2985
317.468,-12.0,11.338
319.561,-12.0,11.614
319.828,-12.0,11.6496
320.1,-12.0,11.686
320.804,-12.0,11.7808
321.593,-12.0,11.888
321.605,-12.0,11.8897
322.119,-12.0,11.9605
323.095,-12.0,12.0957
323.235,-12.0,12.1152
323.793,-12.0,12.1928
323.872,-12.0,12.2037
324.236,-12.0,12.2542
324.497,-12.0,12.2901
324.588,-12.0,12.3026
325.83,-12.0,12.4698
325.978,-12.0,12.489
327.457,-12.0,12.6695
327.879,-12.0,12.7181
328.459,-12.0,12.7849
328.927,-12.0,12.8394
329.234,-12.0,12.8758
329.234,-12.0,12.8758
330.908,-12.0,13.082
331.035,-12.0,13.0981
333.08,-12.0,13.364
333.306,-12.0,13.3944
333.353,-12.0,13.4007
335.163,-12.0,13.6587
335.259,-12.0,13.6731
335.479,-12.0,13.7066
336.017,-12.0,13.7892
336.364,-12.0,13.8432
336.566,-12.0,13.8747
337.218,-12.0,13.9767
337.237,-12.0,13.9797
337.661,-12.0,14.0458
339.574,-12.0,14.3381
340.228,-12.0,14.4345
340.374,-12.0,14.4556
341.247,-12.0,14.5788
341.415,-12.0,14.6017
341.728,-12.0,14.6439
342.077,-12.0,14.6897
342.739,-12.0,14.7737
342.96,-12.0,14.8011
343.1,-12.0,14.8182
343.792,-12.0,14.9017
344.377,-12.0,14.9708
345.814,-12.0,15.142
345.914,-12.0,15.1542
345.956,-12.0,15.1594
347.029,-12.0,15.297
347.323,-12.0,15.3365
347.492,-12.0,15.3596
348.92,-12.0,15.5659
349.001,-12.0,15.5781
349.688,-12.0,15.6856
350.515,-12.0,15.8216
351.032,-12.0,15.9093
351.427,-12.0,15.977
351.47,-12.0,15.9846
352.395,-12.0,16.144
352.952,-12.0,16.2383
353.279,-12.0,16.2923
353.628,-12.0,16.3484
353.81,-12.0,16.3768
354.361,-12.0,16.4591
354.718,-12.0,16.5097
356.04,-12.0,16.6804
357.938,-12.0,16.9035
358.23,-12.0,16.9379
358.802,-12.0,17.0066
359.605,-12.0,17.1073
359.699,-12.0,17.1195
359.953,-12.0,17.1534
360.282,-12.0,17.199
360.854,-12.0,17.2843
361.085,-12.0,17.3209
361.328,-12.0,17.3604
363.459,-12.0,17.7018
363.544,-12.0,17.7134
363.598,-12.0,17.7206
363.618,-12.0,17.7233
366.178,-12.0,18.0211
366.234,-12.0,18.0275
366.357,-12.0,18.0417
366.795,-12.0,18.0944
367.228,-12.0,18.1512
367.428,-12.0,18.1799
367.579,-12.0,18.203
368.697,-12.0,18.4071
369.402,-12.0,18.5419
369.72,-12.0,18.5976
371.067,-12.0,18.8033
372.43,-12.0,18.9925
372.785,-12.0,19.0409
372.811,-12.0,19.0445
372.873,-12.0,19.0529
373.274,-12.0,19.1076
373.709,-12.0,19.1673
373.877,-12.0,19.1904
374.836,-12.0,19.3238
376.152,-12.0,19.51
377.053,-12.0,19.6388
377.287,-12.0,19.6723
377.988,-12.0,19.7731
378.298,-12.0,19.8177
188.877,-14.0,0.1855
189.731,-14.0,0.1998
190.512,-14.0,0.213
190.634,-14.0,0.215
191.841,-14.0,0.2356
192.269,-14.0,0.243
192.835,-14.0,0.2529
193.347,-14.0,0.2619
193.371,-14.0,0.2623
194.014,-14.0,0.2738
194.631,-14.0,0.2851
194.804,-14.0,0.2883
196.209,-14.0,0.3155
196.251,-14.0,0.3163
196.313,-14.0,0.3175
197.941,-14.0,0.3525
197.993,-14.0,0.3537
198.631,-14.0,0.3685
199.225,-14.0,0.3828
199.361,-14.0,0.3861
199.707,-14.0,0.3946
200.864,-14.0,0.4238
201.348,-14.0,0.4361
201.794,-14.0,0.4474
202.3,-14.0,0.4602
203.178,-14.0,0.4824
204.114,-14.0,0.5061
204.271,-14.0,0.5101
204.921,-14.0,0.5266
206.193,-14.0,0.5593
206.198,-14.0,0.5594
206.529,-14.0,0.568
206.779,-14.0,0.5745
207.802,-14.0,0.6016
208.36,-14.0,0.6167
209.246,-14.0,0.6412
209.961,-14.0,0.6614
210.066,-14.0,0.6644
210.295,-14.0,0.6709
211.374,-14.0,0.7015
212.245,-14.0,0.7256
212.288,-14.0,0.7268
212.763,-14.0,0.7395
213.353,-14.0,0.755
213.421,-14.0,0.7567
214.075,-14.0,0.7733
214.126,-14.0,0.7746
214.875,-14.0,0.7929
216.407,-14.0,0.8289
216.986,-14.0,0.8423
217.084,-14.0,0.8446
217.176,-14.0,0.8467
217.353,-14.0,0.8508
218.013,-14.0,0.8659
219.148,-14.0,0.8919
219.668,-14.0,0.9039
220.155,-14.0,0.9152
220.384,-14.0,0.9205
221.664,-14.0,0.9509
221.705,-14.0,0.9519
221.84,-14.0,0.9552
221.853,-14.0,0.9555
222.33,-14.0,0.9673
222.776,-14.0,0.9786
223.611,-14.0,1.0009
224.281,-14.0,1.0202
224.546,-14.0,1.0283
225.555,-14.0,1.062
226.099,-14.0,1.0824
227.28,-14.0,1.133
227.721,-14.0,1.1543
228.433,-14.0,1.1914
228.555,-14.0,1.1979
228.692,-14.0,1.2055
230.443,-14.0,1.3059
231.29,-14.0,1.3551
232.001,-14.0,1.3954
232.281,-14.0,1.4108
232.333,-14.0,1.4137
232.626,-14.0,1.4294
232.728,-14.0,1.4348
233.742,-14.0,1.4853
234.795,-14.0,1.5308
235.922,-14.0,1.5732
236.467,-14.0,1.5921
236.852,-14.0,1.605
236.903,-14.0,1.6066
237.558,-14.0,1.6281
239.176,-14.0,1.6819
239.843,-14.0,1.7057
239.949,-14.0,1.7097
240.729,-14.0,1.74
241.189,-14.0,1.7589
241.495,-14.0,1.772
241.754,-14.0,1.7832
241.848,-14.0,1.7873
242.064,-14.0,1.7969
242.066,-14.0,1.797
243.049,-14.0,1.8424
243.864,-14.0,1.8817
244.053,-14.0,1.891
245.104,-14.0,1.9439
245.747,-14.0,1.9768
246.246,-14.0,2.0027
247.179,-14.0,2.0516
247.494,-14.0,2.0682
247.559,-14.0,2.0717
247.942,-14.0,2.092
249.273,-14.0,2.1639
249.652,-14.0,2.1847
250.418,-14.0,2.2273
250.578,-14.0,2.2363
250.792,-14.0,2.2485
250.867,-14.0,2.2528
251.331,-14.0,2.2794
252.202,-14.0,2.3305
253.292,-14.0,2.3974
253.318,-14.0,2.3991
253.502,-14.0,2.4108
254.195,-14.0,2.4564
254.296,-14.0,2.4632
255.535,-14.0,2.5481
255.824,-14.0,2.568
255.928,-14.0,2.575
256.071,-14.0,2.5847
256.383,-14.0,2.6057
258.291,-14.0,2.7201
259.144,-14.0,2.7627
259.28,-14.0,2.7692
259.424,-14.0,2.776
259.461,-14.0,2.7778
260.749,-14.0,2.8367
260.97,-14.0,2.8467
261.971,-14.0,2.8931
262.058,-14.0,2.8973
262.112,-14.0,2.8998
262.134,-14.0,2.9009
262.669,-14.0,2.9275
263.369,-14.0,2.9655
263.926,-14.0,3.0001
265.122,-14.0,3.1009
265.157,-14.0,3.1046
265.699,-14.0,3.1649
265.804,-14.0,3.1771
266.538,-14.0,3.2603
267.05,-14.0,3.3103
267.102,-14.0,3.3149
267.574,-14.0,3.3538
268.28,-14.0,3.4053
268.327,-14.0,3.4085
270.988,-14.0,3.5783
271.05,-14.0,3.5822
271.071,-14.0,3.5835
271.278,-14.0,3.5965
272.049,-14.0,3.6458
272.174,-14.0,3.6538
273.02,-14.0,3.7099
274.052,-14.0,3.7805
274.339,-14.0,3.8006
274.534,-14.0,3.8143
274.683,-14.0,3.8248
275.304,-14.0,3.8692
276.342,-14.0,3.9451
277.182,-14.0,4.0082
277.569,-14.0,4.0378
277.99,-14.0,4.0704
278.654,-14.0,4.1229
278.962,-14.0,4.1477
279.368,-14.0,4.1808
279.588,-14.0,4.1989
280.183,-14.0,4.2486
280.975,-14.0,4.3158
281.055,-14.0,4.3226
282.206,-14.0,4.4209
282.48,-14.0,4.4443
282.492,-14.0,4.4452
282.811,-14.0,4.4723
283.393,-14.0,4.5214
283.98,-14.0,4.5708
285.515,-14.0,4.6995
285.779,-14.0,4.7217
286.454,-14.0,4.7784
286.948,-14.0,4.8201
287.269,-14.0,4.8472
287.527,-14.0,4.8691
287.588,-14.0,4.8743
288.075,-14.0,4.916
288.788,-14.0,4.9777
289.227,-14.0,5.0165
289.588,-14.0,5.0488
290.906,-14.0,5.1707
291.231,-14.0,5.2016
291.904,-14.0,5.2659
292.059,-14.0,5.2808
292.119,-14.0,5.2865
292.685,-14.0,5.3406
292.963,-14.0,5.3669
294.215,-14.0,5.4839
294.414,-14.0,5.5021
294.601,-14.0,5.5191
295.039,-14.0,5.5584
295.365,-14.0,5.5875
295.857,-14.0,5.631
296.361,-14.0,5.6757
297.388,-14.0,5.767
297.735,-14.0,5.7982
298.358,-14.0,5.8547
298.684,-14.0,5.8846
298.82,-14.0,5.8972
299.172,-14.0,5.9299
299.675,-14.0,5.9771
299.73,-14.0,5.9823
299.798,-14.0,5.9887
300.276,-14.0,6.0343
300.829,-14.0,6.0878
301.461,-14.0,6.1498
302.896,-14.0,6.2943
302.963,-14.0,6.3012
303.027,-14.0,6.3078
303.845,-14.0,6.3926
304.724,-14.0,6.4856
304.984,-14.0,6.5133
305.196,-14.0,6.5362
305.278,-14.0,6.545
306.118,-14.0,6.6361
306.798,-14.0,6.7103
307.209,-14.0,6.7551
307.279,-14.0,6.7627
308.437,-14.0,6.888
308.707,-14.0,6.9169
309.022,-14.0,6.9504
310.631,-14.0,7.1153
311.405,-14.0,7.1891
311.786,-14.0,7.2232
312.132,-14.0,7.2527
312.165,-14.0,7.2555
312.614,-14.0,7.2906
313.376,-14.0,7.3427
313.595,-14.0,7.3562
315.099,-14.0,7.4427
315.657,-14.0,7.4809
315.674,-14.0,7.4822
315.739,-14.0,7.4872
316.266,-14.0,7.5321
316.619,-14.0,7.567
317.103,-14.0,7.6205
317.166,-14.0,7.6279
317.468,-14.0,7.6643
319.561,-14.0,7.9474
319.828,-14.0,7.9855
320.1,-14.0,8.0245
320.804,-14.0,8.1252
321.593,-14.0,8.2344
321.605,-14.0,8.2359
322.119,-14.0,8.3013
323.095,-14.0,8.4061
323.235,-14.0,8.4196
323.793,-14.0,8.4718
323.872,-14.0,8.4792
324.236,-14.0,8.5132
324.497,-14.0,8.5377
324.588,-14.0,8.5464
325.83,-14.0,8.6678
325.978,-14.0,8.6827
327.457,-14.0,8.8344
327.879,-14.0,8.8783
328.459,-14.0,8.9392
328.927,-14.0,8.9884
329.234,-14.0,9.0208
329.234,-14.0,9.0208
330.908,-14.0,9.1981
331.035,-14.0,9.2116
333.08,-14.0,9.4291
333.306,-14.0,9.453
333.353,-14.0,9.458
335.163,-14.0,9.6494
335.259,-14.0,9.6595
335.479,-14.0,9.6825
336.017,-14.0,9.7384
336.364,-14.0,9.7744
336.566,-14.0,9.7953
337.218,-14.0,9.8627
337.237,-14.0,9.8647
337.661,-14.0,9.9091
339.574,-14.0,10.1381
340.228,-14.0,10.2302
340.374,-14.0,10.2511
341.247,-14.0,10.3778
341.415,-14.0,10.4022
341.728,-14.0,10.4476
342.077,-14.0,10.4979
342.739,-14.0,10.5917
342.96,-14.0,10.6224
343.1,-14.0,10.6418
343.792,-14.0,10.735
344.377,-14.0,10.8098
345.814,-14.0,10.9763
345.914,-14.0,10.9871
345.956,-14.0,10.9916
347.029,-14.0,11.1028
347.323,-14.0,11.1323
347.492,-14.0,11.1492
348.92,-14.0,11.2942
349.001,-14.0,11.3027
349.688,-14.0,11.3786
350.515,-14.0,11.4764
351.032,-14.0,11.5402
351.427,-14.0,11.5899
351.47,-14.0,11.5954
352.395,-14.0,11.7137
352.952,-14.0,11.7853
353.279,-14.0,11.8274
353.628,-14.0,11.8723
353.81,-14.0,11.8956
354.361,-14.0,11.9661
354.718,-14.0,12.0117
356.04,-14.0,12.1801
357.938,-14.0,12.4205
358.23,-14.0,12.4573
358.802,-14.0,12.5295
359.605,-14.0,12.6305
359.699,-14.0,12.6423
359.953,-14.0,12.6742
360.282,-14.0,12.7154
360.854,-14.0,12.7869
361.085,-14.0,12.8159
361.328,-14.0,12.8462
363.459,-14.0,13.1112
363.544,-14.0,13.1218
363.598,-14.0,13.1285
363.618,-14.0,13.131
366.178,-14.0,13.459
366.234,-14.0,13.4665
366.357,-14.0,13.4832
366.795,-14.0,13.5441
367.228,-14.0,13.606
367.428,-14.0,13.635
367.579,-14.0,13.6571
368.697,-14.0,13.8192
369.402,-14.0,13.9126
369.72,-14.0,13.9509
371.067,-14.0,14.0987
372.43,-14.0,14.252
372.785,-14.0,14.295
372.811,-14.0,14.2983
372.873,-14.0,14.3059
373.274,-14.0,14.3565
373.709,-14.0,14.413
373.877,-14.0,14.4351
374.836,-14.0,14.5643
376.152,-14.0,14.746
377.053,-14.0,14.8708
377.287,-14.0,14.9029
377.988,-14.0,14.9982
378.298,-14.0,15.04
378.575,-14.0,15.0773
379.064,-14.0,15.1434
380.589,-14.0,15.362
380.736,-14.0,15.3846
380.975,-14.0,15.422
381.629,-14.0,15.5263
382.729,-14.0,15.7021
383.471,-14.0,15.8161
383.852,-14.0,15.8722
384.151,-14.0,15.9147
384.556,-14.0,15.9701
384.588,-14.0,15.9743
386.658,-14.0,16.2357
387.401,-14.0,16.3303
388.008,-14.0,16.412
388.395,-14.0,16.4669
388.4,-14.0,16.4676
389.21,-14.0,16.5903
389.686,-14.0,16.6663
391.572,-14.0,16.9859
222.776,-16.0,0.2018
223.611,-16.0,0.2234
224.281,-16.0,0.2406
224.546,-16.0,0.2475
225.555,-16.0,0.2735
226.099,-16.0,0.2874
227.28,-16.0,0.3177
227.721,-16.0,0.3289
228.433,-16.0,0.347
228.555,-16.0,0.3501
228.692,-16.0,0.3536
230.443,-16.0,0.3977
231.29,-16.0,0.4187
232.001,-16.0,0.4362
232.281,-16.0,0.4431
232.333,-16.0,0.4443
232.626,-16.0,0.4515
232.728,-16.0,0.4539
233.742,-16.0,0.4784
234.795,-16.0,0.5036
235.922,-16.0,0.5308
236.467,-16.0,0.5442
236.852,-16.0,0.5537
236.903,-16.0,0.555
237.558,-16.0,0.5715
239.176,-16.0,0.6139
239.843,-16.0,0.6323
239.949,-16.0,0.6352
240.729,-16.0,0.6574
241.189,-16.0,0.6709
241.495,-16.0,0.68
241.754,-16.0,0.6877
241.848,-16.0,0.6906
242.064,-16.0,0.6972
242.066,-16.0,0.6972
243.049,-16.0,0.7277
243.864,-16.0,0.7537
244.053,-16.0,0.7598
245.104,-16.0,0.7942
245.747,-16.0,0.8155
246.246,-16.0,0.8322
247.179,-16.0,0.8639
247.494,-16.0,0.8747
247.559,-16.0,0.8769
247.942,-16.0,0.8901
249.273,-16.0,0.9364
249.652,-16.0,0.9496
250.418,-16.0,0.9766
250.578,-16.0,0.9823
250.792,-16.0,0.9899
250.867,-16.0,0.9925
251.331,-16.0,1.009
252.202,-16.0,1.0401
253.292,-16.0,1.0793
253.318,-16.0,1.0802
253.502,-16.0,1.0868
254.195,-16.0,1.112
254.296,-16.0,1.1157
255.535,-16.0,1.1612
255.824,-16.0,1.1719
255.928,-16.0,1.1757
256.071,-16.0,1.1811
256.383,-16.0,1.1927
258.291,-16.0,1.2655
259.144,-16.0,1.2989
259.28,-16.0,1.3043
259.424,-16.0,1.31
259.461,-16.0,1.3115
260.749,-16.0,1.3633
260.97,-16.0,1.3723
261.971,-16.0,1.4138
262.058,-16.0,1.4174
262.112,-16.0,1.4197
262.134,-16.0,1.4206
262.669,-16.0,1.4431
263.369,-16.0,1.4729
263.926,-16.0,1.4968
265.122,-16.0,1.5489
265.157,-16.0,1.5504
265.699,-16.0,1.5743
265.804,-16.0,1.5789
266.538,-16.0,1.6115
267.05,-16.0,1.6344
267.102,-16.0,1.6368
267.574,-16.0,1.658
268.28,-16.0,1.69
268.327,-16.0,1.6921
270.988,-16.0,1.8151
271.05,-16.0,1.818
271.071,-16.0,1.819
271.278,-16.0,1.8288
272.049,-16.0,1.8653
272.174,-16.0,1.8713
273.02,-16.0,1.912
274.052,-16.0,1.9627
274.339,-16.0,1.977
274.534,-16.0,1.9868
274.683,-16.0,1.9943
275.304,-16.0,2.0258
276.342,-16.0,2.0797
277.182,-16.0,2.124
277.569,-16.0,2.1446
277.99,-16.0,2.1671
